Date;Price;Open;High;Low;Vol.;Change
10/06/2018;6596.3;6639.1;6661.5;6550.4;9.18*1000*1000;-0.65*0.01
10/05/2018;6639.1;6584.2;6682.3;6537.6;9.34*1000*1000;0.83*0.01
10/04/2018;6584.2;6509.2;6653.0;6487.8;9.31*1000*1000;1.17*0.01
10/03/2018;6507.8;6549.9;6563.5;6429.6;9.21*1000*1000;-0.64*0.01
10/02/2018;6549.9;6608.2;6645.7;6034.9;9.34*1000*1000;-0.88*0.01
10/01/2018;6608.2;6635.2;6674.7;6072.7;9.19*1000*1000;-0.41*0.01
09/30/2018;6635.2;6603.9;6673.9;6533.5;9.34*1000*1000;0.47*0.01
09/29/2018;6603.9;6633.9;6648.4;6464.4;9.42*1000*1000;-0.48*0.01
09/28/2018;6636.0;6685.7;6809.2;6538.6;9.57*1000*1000;-0.79*0.01
09/27/2018;6689.2;6463.7;6738.3;6428.8;9.34*1000*1000;3.42*0.01
09/26/2018;6468.1;6443.0;6551.9;6384.1;8.64*1000*1000;0.36*0.01
09/25/2018;6445.1;6590.6;6590.6;5977.0;7.34*1000*1000;-2.11*0.01
09/24/2018;6584.1;6713.3;6728.1;6559.1;7.57*1000*1000;-1.79*0.01
09/23/2018;6704.1;6729.6;6789.4;6666.4;7.34*1000*1000;-0.38*0.01
09/22/2018;6729.6;6766.7;6833.3;6635.5;7.31*1000*1000;-0.55*0.01
09/21/2018;6766.7;6490.9;6780.5;6489.8;7.73*1000*1000;4.28*0.01
09/20/2018;6489.2;6390.4;6537.5;6346.4;5.18*1000*1000;1.55*0.01
09/19/2018;6390.4;6342.0;6478.7;6144.5;3.54*1000*1000;0.76*0.01
09/18/2018;6342.0;6251.9;6388.8;6228.8;2.82*1000*1000;1.44*0.01
09/17/2018;6251.9;6500.2;6533.5;6215.9;3.26*1000*1000;-3.82*0.01
09/16/2018;6500.2;6519.0;6520.8;6406.2;3.34*1000*1000;-0.29*0.01
09/15/2018;6519.0;6482.6;6562.9;6470.3;3.16*1000*1000;0.54*0.01
09/14/2018;6483.7;6482.9;6579.4;6412.1;3.20*1000*1000;0.01*0.01
09/13/2018;6482.9;6338.0;6867.3;6337.8;3.53*1000*1000;2.29*0.01
09/12/2018;6338.0;6293.9;6353.5;6204.5;3.04*1000*1000;0.70*0.01
09/11/2018;6293.9;6320.7;6391.8;6189.6;3.30*1000*1000;-0.43*0.01
09/10/2018;6321.0;6238.5;6358.5;6237.3;3.11*1000*1000;1.32*0.01
09/09/2018;6238.5;6184.3;6432.6;6148.8;2.84*1000*1000;0.88*0.01
09/08/2018;6184.3;6390.9;6484.3;6132.3;3.46*1000*1000;-3.23*0.01
09/07/2018;6390.9;6514.1;6540.6;6316.2;3.30*1000*1000;-1.89*0.01
09/06/2018;6514.0;6706.8;6732.9;6337.8;4.02*1000*1000;-2.87*0.01
09/05/2018;6706.8;7377.5;7407.5;6691.8;4.55*1000*1000;-9.09*0.01
09/04/2018;7377.5;7264.2;7409.9;7234.5;3.92*1000*1000;1.56*0.01
09/03/2018;7264.2;7289.8;7330.7;7182.8;3.87*1000*1000;-0.41*0.01
09/02/2018;7293.9;7189.6;7334.8;7117.3;3.90*1000*1000;1.45*0.01
09/01/2018;7189.6;7032.4;7264.3;7020.4;3.52*1000*1000;2.21*0.01
08/31/2018;7033.8;6993.7;7080.2;6698.0;4.21*1000*1000;0.57*0.01
08/30/2018;6993.7;7029.2;7050.2;6798.0;3.74*1000*1000;-0.50*0.01
08/29/2018;7029.1;7074.6;7121.4;6926.7;4.11*1000*1000;-0.64*0.01
08/28/2018;7074.6;6897.6;7129.7;6861.2;3.79*1000*1000;2.57*0.01
08/27/2018;6897.6;6712.7;6902.9;6650.4;3.26*1000*1000;2.75*0.01
08/26/2018;6712.7;6734.9;6892.7;6573.1;3.37*1000*1000;-0.33*0.01
08/25/2018;6734.8;6680.6;6783.4;6655.3;3.59*1000*1000;0.81*0.01
08/24/2018;6680.4;6521.2;6721.2;6472.8;3.70*1000*1000;2.44*0.01
08/23/2018;6521.2;6359.9;6550.2;6359.2;2.76*1000*1000;2.54*0.01
08/22/2018;6359.6;6482.2;6840.8;6304.8;3.63*1000*1000;-1.89*0.01
08/21/2018;6482.2;6268.1;6484.1;6257.4;1.46*1000*1000;3.41*0.01
08/20/2018;6268.1;6474.2;6516.4;6255.9;3.10*1000*1000;-3.29*0.01
08/19/2018;6481.5;6379.1;6534.8;6316.0;2.71*1000*1000;1.61*0.01
08/18/2018;6379.1;6581.8;6626.4;6295.5;3.15*1000*1000;-3.08*0.01
08/17/2018;6581.7;6306.7;6581.7;6291.8;3.20*1000*1000;4.36*0.01
08/16/2018;6306.7;6256.9;6470.9;6249.8;3.50*1000*1000;0.80*0.01
08/15/2018;6256.9;6190.2;6592.8;6177.9;3.74*1000*1000;1.08*0.01
08/14/2018;6190.2;6255.3;6255.3;5898.3;3.66*1000*1000;-1.04*0.01
08/13/2018;6255.3;6313.0;6524.1;6159.6;234.09*1000;-0.91*0.01
08/12/2018;6313.0;6232.1;6453.0;6169.8;216.33*1000;1.31*0.01
08/11/2018;6231.6;6152.8;6469.6;6009.8;247.34*1000;1.29*0.01
08/10/2018;6152.3;6539.5;6570.2;6043.4;298.82*1000;-5.91*0.01
08/09/2018;6538.8;6283.7;6620.2;6197.0;237.66*1000;4.06*0.01
08/08/2018;6283.6;6725.2;6725.2;6138.8;311.54*1000;-6.56*0.01
08/07/2018;6724.9;6943.6;7149.7;6689.9;232.48*1000;-3.15*0.01
08/06/2018;6943.6;7027.8;7143.6;6852.5;168.87*1000;-1.19*0.01
08/05/2018;7027.1;7014.0;7087.6;6887.9;177.64*1000;0.18*0.01
08/04/2018;7014.3;7418.9;7484.2;6949.7;222.57*1000;-5.46*0.01
08/03/2018;7419.0;7535.6;7535.6;7293.5;226.46*1000;-1.55*0.01
08/02/2018;7535.6;7606.4;7701.4;7470.6;216.34*1000;-0.93*0.01
08/01/2018;7606.4;7728.5;7753.2;7449.2;237.69*1000;-1.59*0.01
07/31/2018;7729.4;8176.4;8176.5;7649.8;266.94*1000;-5.48*0.01
07/30/2018;8177.1;8214.7;8262.0;7874.4;242.21*1000;-0.47*0.01
07/29/2018;8215.6;8231.5;8275.4;8113.3;155.24*1000;-0.22*0.01
07/28/2018;8234.1;8186.8;8234.1;8077.4;147.14*1000;0.57*0.01
07/27/2018;8187.4;7936.9;8273.8;7808.3;243.22*1000;3.15*0.01
07/26/2018;7937.0;8173.9;8304.3;7861.0;235.45*1000;-2.90*0.01
07/25/2018;8173.7;8404.9;8484.6;8062.1;269.23*1000;-2.78*0.01
07/24/2018;8407.0;7723.1;8479.8;7701.9;345.32*1000;8.86*0.01
07/23/2018;7723.0;7412.4;7809.6;7379.2;272.15*1000;4.19*0.01
07/22/2018;7412.3;7409.0;7575.3;7343.7;204.16*1000;0.05*0.01
07/21/2018;7408.7;7339.3;7460.8;7223.5;160.77*1000;0.95*0.01
07/20/2018;7339.4;7477.6;7683.6;7292.0;258.85*1000;-1.85*0.01
07/19/2018;7477.5;7383.9;7558.4;7288.8;247.25*1000;1.27*0.01
07/18/2018;7383.6;7321.6;7581.2;7249.3;333.32*1000;0.84*0.01
07/17/2018;7322.0;6729.8;7453.2;6666.0;337.75*1000;8.80*0.01
07/16/2018;6729.9;6362.8;6749.2;6344.1;312.12*1000;5.77*0.01
07/15/2018;6362.9;6254.8;6399.6;6238.5;180.67*1000;1.73*0.01
07/14/2018;6254.8;6229.5;6313.5;6192.5;243.71*1000;0.40*0.01
07/13/2018;6230.2;6250.8;6333.8;6144.5;233.22*1000;-0.33*0.01
07/12/2018;6250.6;6389.1;6389.4;6088.8;289.24*1000;-2.17*0.01
07/11/2018;6389.1;6307.2;6409.7;6296.6;243.82*1000;1.30*0.01
07/10/2018;6307.2;6668.4;6686.8;6291.5;315.27*1000;-5.40*0.01
07/09/2018;6667.1;6715.1;6793.8;6637.7;289.48*1000;-0.71*0.01
07/08/2018;6714.8;6765.4;6784.0;6694.3;267.60*1000;-0.75*0.01
07/07/2018;6765.5;6617.7;6805.9;6531.1;114.57*1000;2.23*0.01
07/06/2018;6617.7;6546.5;6638.2;6458.3;132.69*1000;1.09*0.01
07/05/2018;6546.5;6598.0;6693.6;6466.1;166.18*1000;-0.79*0.01
07/04/2018;6598.4;6513.8;6774.5;6442.3;143.04*1000;1.30*0.01
07/03/2018;6513.5;6618.6;6676.6;6513.5;150.19*1000;-1.60*0.01
07/02/2018;6619.5;6349.1;6680.0;6275.0;179.92*1000;3.97*0.01
07/01/2018;6366.8;6398.5;6445.1;6284.7;128.51*1000;-0.50*0.01
06/30/2018;6398.9;6213.4;6498.5;6204.0;189.33*1000;2.99*0.01
06/29/2018;6213.3;5883.2;6284.9;5818.5;206.96*1000;5.61*0.01
06/28/2018;5883.5;6154.9;6178.4;5854.0;156.05*1000;-4.41*0.01
06/27/2018;6154.9;6081.1;6187.3;6025.4;133.42*1000;1.20*0.01
06/26/2018;6082.1;6256.9;6267.7;6060.0;176.66*1000;-2.79*0.01
06/25/2018;6256.6;6155.1;6331.2;6101.7;210.69*1000;1.66*0.01
06/24/2018;6154.6;6167.9;6248.3;5785.3;240.60*1000;-0.21*0.01
06/23/2018;6167.3;6055.2;6259.0;6032.8;142.90*1000;1.84*0.01
06/22/2018;6055.7;6728.2;6739.7;5955.0;278.22*1000;-9.99*0.01
06/21/2018;6728.0;6765.8;6797.5;6695.1;99.29*1000;-0.55*0.01
06/20/2018;6765.4;6752.3;6812.7;6575.1;121.48*1000;0.19*0.01
06/19/2018;6752.4;6719.8;6839.5;6681.5;120.54*1000;0.49*0.01
06/18/2018;6719.8;6460.5;6794.5;6410.9;135.70*1000;4.02*0.01
06/17/2018;6460.3;6505.8;6593.0;6452.1;90.67*1000;-0.70*0.01
06/16/2018;6505.8;6410.0;6564.2;6358.0;108.79*1000;1.49*0.01
06/15/2018;6410.3;6647.3;6655.8;6395.7;143.53*1000;-3.56*0.01
06/14/2018;6647.1;6312.3;6711.5;6283.6;201.54*1000;5.30*0.01
06/13/2018;6312.3;6558.5;6624.6;6129.1;237.48*1000;-3.75*0.01
06/12/2018;6558.2;6885.9;6887.2;6476.0;178.26*1000;-4.76*0.01
06/11/2018;6885.9;6775.2;6910.8;6657.2;174.88*1000;1.64*0.01
06/10/2018;6775.1;7515.8;7516.3;6668.1;275.69*1000;-9.85*0.01
06/09/2018;7515.8;7622.1;7689.0;7493.3;97.56*1000;-1.40*0.01
06/08/2018;7622.1;7697.9;7710.5;7556.9;112.88*1000;-0.98*0.01
06/07/2018;7697.8;7661.0;7754.7;7657.7;124.00*1000;0.48*0.01
06/06/2018;7661.0;7631.5;7699.1;7504.4;130.66*1000;0.39*0.01
06/05/2018;7631.5;7507.4;7672.6;7391.0;145.23*1000;1.69*0.01
06/04/2018;7504.3;7729.3;7759.9;7468.4;141.01*1000;-2.91*0.01
06/03/2018;7729.3;7646.6;7775.0;7611.3;116.68*1000;1.08*0.01
06/02/2018;7646.6;7530.8;7694.5;7467.9;121.18*1000;1.54*0.01
06/01/2018;7530.8;7502.5;7610.4;7375.8;135.92*1000;0.38*0.01
05/31/2018;7502.6;7400.8;7611.9;7355.0;144.52*1000;1.39*0.01
05/30/2018;7400.1;7469.2;7565.2;7306.8;140.37*1000;-0.91*0.01
05/29/2018;7467.7;7119.3;7533.0;7069.8;186.97*1000;4.89*0.01
05/28/2018;7119.3;7367.3;7446.9;7090.6;152.29*1000;-3.36*0.01
05/27/2018;7366.7;7361.9;7411.8;7267.5;103.29*1000;0.07*0.01
05/26/2018;7361.3;7478.5;7619.3;7331.5;103.07*1000;-1.56*0.01
05/25/2018;7477.7;7593.9;7653.4;7355.6;161.82*1000;-1.52*0.01
05/24/2018;7592.9;7512.3;7736.6;7293.4;211.11*1000;1.07*0.01
05/23/2018;7512.3;8005.7;8047.4;7467.6;237.60*1000;-6.17*0.01
05/22/2018;8006.0;8403.8;8414.5;7979.3;137.51*1000;-4.73*0.01
05/21/2018;8403.3;8529.5;8550.6;8375.5;115.52*1000;-1.47*0.01
05/20/2018;8529.0;8243.9;8580.4;8184.7;113.76*1000;3.44*0.01
05/19/2018;8245.1;8244.7;8389.1;8153.2;107.89*1000;-0.01*0.01
05/18/2018;8245.7;8064.4;8273.6;7939.8;150.32*1000;2.27*0.01
05/17/2018;8063.0;8344.6;8458.7;8022.3;154.36*1000;-3.37*0.01
05/16/2018;8344.4;8477.0;8496.4;8120.1;188.03*1000;-1.56*0.01
05/15/2018;8477.0;8674.0;8842.1;8436.5;179.62*1000;-2.27*0.01
05/14/2018;8674.1;8693.4;8878.3;8305.1;212.05*1000;-0.22*0.01
05/13/2018;8693.5;8489.1;8758.4;8330.0;149.80*1000;2.77*0.01
05/12/2018;8459.5;8409.6;8646.1;8184.1;210.87*1000;0.61*0.01
05/11/2018;8408.3;9026.0;9028.7;8359.6;270.62*1000;-6.84*0.01
05/10/2018;9025.7;9319.2;9393.3;9013.4;152.71*1000;-3.15*0.01
05/09/2018;9319.1;9194.9;9377.9;8988.0;147.89*1000;1.33*0.01
05/08/2018;9196.4;9373.9;9404.4;9079.8;157.45*1000;-2.49*0.01
05/07/2018;9431.6;9651.1;9675.6;9204.2;165.08*1000;-2.33*0.01
05/06/2018;9656.4;9859.6;9957.7;9446.7;150.95*1000;-2.00*0.01
05/05/2018;9853.5;9709.5;9992.8;9691.3;158.45*1000;1.49*0.01
05/04/2018;9708.6;9747.6;9800.9;9549.0;161.55*1000;-0.42*0.01
05/03/2018;9749.7;9244.2;9809.4;9171.4;201.18*1000;5.48*0.01
05/02/2018;9243.2;9076.8;9265.7;8991.9;137.48*1000;1.85*0.01
05/01/2018;9074.9;9245.1;9245.1;8851.0;173.35*1000;-1.84*0.01
04/30/2018;9245.1;9415.8;9456.7;9135.4;156.83*1000;-1.80*0.01
04/29/2018;9415.1;9352.2;9565.1;9182.8;184.72*1000;0.67*0.01
04/28/2018;9352.4;8940.8;9428.9;8895.5;199.78*1000;4.60*0.01
04/27/2018;8940.9;9282.8;9386.3;8920.2;184.91*1000;-3.73*0.01
04/26/2018;9287.0;8874.5;9303.6;8669.8;248.39*1000;4.67*0.01
04/25/2018;8873.1;9645.0;9753.1;8768.1;395.67*1000;-8.01*0.01
04/24/2018;9645.3;8952.7;9734.8;8937.0;260.79*1000;7.73*0.01
04/23/2018;8952.8;8809.3;9001.0;8785.3;147.54*1000;1.66*0.01
04/22/2018;8806.7;8923.6;9022.3;8766.5;161.89*1000;-1.30*0.01
04/21/2018;8923.1;8867.0;9027.7;8614.5;206.01*1000;0.63*0.01
04/20/2018;8867.0;8292.3;8926.2;8224.5;225.96*1000;6.95*0.01
04/19/2018;8290.8;8179.0;8303.7;8126.7;155.08*1000;1.37*0.01
04/18/2018;8178.4;7908.5;8227.6;7895.3;163.26*1000;3.41*0.01
04/17/2018;7908.6;8070.0;8171.7;7852.8;162.59*1000;-2.00*0.01
04/16/2018;8070.0;8362.2;8412.9;7908.5;197.70*1000;-3.51*0.01
04/15/2018;8363.6;8004.6;8411.5;8004.6;160.26*1000;4.49*0.01
04/14/2018;8004.4;7891.1;8180.2;7839.3;164.71*1000;1.48*0.01
04/13/2018;7887.4;7926.9;8228.0;7756.6;296.95*1000;-0.49*0.01
04/12/2018;7926.6;6963.3;8009.6;6779.3;398.30*1000;13.85*0.01
04/11/2018;6962.1;6855.6;6988.6;6818.4;142.07*1000;1.56*0.01
04/10/2018;6854.8;6782.6;6899.5;6671.6;134.23*1000;1.08*0.01
04/09/2018;6781.9;7035.7;7192.5;6633.2;241.19*1000;-3.54*0.01
04/08/2018;7030.5;6905.9;7113.4;6903.9;132.51*1000;1.81*0.01
04/07/2018;6905.7;6624.5;7071.9;6616.1;177.10*1000;4.25*0.01
04/06/2018;6624.3;6783.7;6859.7;6523.4;174.90*1000;-2.33*0.01
04/05/2018;6782.0;6808.7;6918.2;6592.5;221.70*1000;-0.40*0.01
04/04/2018;6808.9;7423.8;7432.9;6726.9;239.51*1000;-8.29*0.01
04/03/2018;7424.2;7067.2;7519.3;7032.9;230.80*1000;5.03*0.01
04/02/2018;7068.4;6825.4;7121.3;6787.6;199.31*1000;3.56*0.01
04/01/2018;6825.2;6939.1;7047.7;6460.1;257.53*1000;-1.63*0.01
03/31/2018;6938.2;6856.5;7221.5;6804.9;245.30*1000;1.23*0.01
03/30/2018;6853.7;7132.4;7288.1;6603.8;417.31*1000;-3.86*0.01
03/29/2018;7129.2;7955.2;7980.7;6954.9;348.75*1000;-10.38*0.01
03/28/2018;7954.9;7803.0;8110.4;7754.5;167.36*1000;1.96*0.01
03/27/2018;7801.7;8146.5;8218.3;7760.6;223.10*1000;-4.20*0.01
03/26/2018;8143.5;8474.0;8515.7;7865.9;247.18*1000;-3.89*0.01
03/25/2018;8473.2;8549.1;8679.0;8392.2;149.52*1000;-0.87*0.01
03/24/2018;8547.4;8917.3;9008.8;8523.6;177.43*1000;-4.14*0.01
03/23/2018;8916.8;8725.3;8917.0;8305.6;210.11*1000;2.18*0.01
03/22/2018;8726.2;8903.7;9096.2;8499.1;223.01*1000;-2.02*0.01
03/21/2018;8905.9;8912.4;9173.4;8775.1;218.19*1000;-0.08*0.01
03/20/2018;8912.6;8614.1;9039.6;8326.8;253.44*1000;3.43*0.01
03/19/2018;8616.8;8200.9;8698.3;8127.7;316.96*1000;5.07*0.01
03/18/2018;8201.2;7873.2;8283.6;7323.3;348.02*1000;4.14*0.01
03/17/2018;7874.9;8198.0;8344.8;7760.2;208.05*1000;-5.00*0.01
03/16/2018;8289.2;8264.3;8604.8;7929.1;236.13*1000;0.30*0.01
03/15/2018;8264.4;8210.2;8427.0;7691.7;326.53*1000;0.66*0.01
03/14/2018;8210.6;9154.9;9353.4;7958.5;305.45*1000;-10.32*0.01
03/13/2018;9154.9;9138.7;9482.0;8875.1;239.46*1000;0.19*0.01
03/12/2018;9137.4;9535.8;9892.2;8804.1;257.91*1000;-4.12*0.01
03/11/2018;9529.6;8732.2;9719.6;8516.4;266.59*1000;8.76*0.01
03/10/2018;8762.0;9216.2;9500.0;8691.1;198.73*1000;-4.94*0.01
03/09/2018;9217.0;9301.9;9420.5;8351.0;371.46*1000;-0.89*0.01
03/08/2018;9300.0;9910.7;10109.0;9037.0;256.26*1000;-6.09*0.01
03/07/2018;9902.9;10779.0;10899.0;9422.1;284.54*1000;-7.23*0.01
03/06/2018;10675.1;11314.2;11316.4;10412.0;230.65*1000;-5.78*0.01
03/05/2018;11330.6;11415.7;11506.9;11281.2;162.11*1000;-0.75*0.01
03/04/2018;11416.5;11402.8;11490.3;10878.4;156.40*1000;0.12*0.01
03/03/2018;11402.3;10822.5;11420.7;9585.5;172.20*1000;5.31*0.01
03/02/2018;10827.7;10904.5;11167.0;10677.1;201.69*1000;-0.70*0.01
03/01/2018;10904.5;10335.1;11047.8;10248.7;188.77*1000;5.52*0.01
02/28/2018;10333.9;10584.4;11070.7;10303.4;215.22*1000;-2.46*0.01
02/27/2018;10594.4;10287.8;10867.2;10120.5;202.58*1000;3.01*0.01
02/26/2018;10285.1;9590.9;10378.4;9410.3;235.94*1000;7.30*0.01
02/25/2018;9585.2;9703.1;9860.3;9330.1;196.49*1000;-1.23*0.01
02/24/2018;9704.3;10163.8;10506.1;9394.5;239.16*1000;-4.58*0.01
02/23/2018;10170.4;9840.6;10419.1;9597.8;271.50*1000;3.34*0.01
02/22/2018;9841.7;10470.1;10930.2;9743.9;316.63*1000;-6.03*0.01
02/21/2018;10473.0;11240.9;11289.7;10252.2;327.14*1000;-6.81*0.01
02/20/2018;11238.7;11169.7;11791.5;11119.9;267.56*1000;0.62*0.01
02/19/2018;11169.4;10396.6;11250.5;10324.8;215.20*1000;7.41*0.01
02/18/2018;10398.8;11073.7;11271.6;10137.2;288.91*1000;-6.09*0.01
02/17/2018;11073.5;10177.3;11095.9;10070.9;224.76*1000;8.79*0.01
02/16/2018;10178.7;10031.3;10294.3;9707.7;206.44*1000;1.41*0.01
02/15/2018;10037.3;9475.6;10206.8;9348.5;291.28*1000;5.92*0.01
02/14/2018;9476.3;8542.6;9500.0;8541.6;246.88*1000;10.97*0.01
02/13/2018;8539.2;8906.2;8942.7;8378.0;195.87*1000;-4.09*0.01
02/12/2018;8903.5;8083.6;8984.9;8083.6;238.67*1000;10.17*0.01
02/11/2018;8081.9;8559.7;8564.2;7843.7;236.20*1000;-5.58*0.01
02/10/2018;8559.6;8697.3;9066.6;8172.2;263.53*1000;-1.61*0.01
02/09/2018;8699.8;8163.6;8735.6;7784.6;233.94*1000;6.56*0.01
02/08/2018;8164.2;7595.1;8489.9;7595.1;296.10*1000;7.50*0.01
02/07/2018;7594.7;7693.8;8536.5;7196.6;445.62*1000;-1.38*0.01
02/06/2018;7701.2;6939.3;7896.2;5996.6;886.88*1000;10.99*0.01
02/05/2018;6938.5;8220.8;8383.2;6651.9;593.89*1000;-15.61*0.01
02/04/2018;8222.2;9241.5;9382.1;7932.1;280.94*1000;-11.03*0.01
02/03/2018;9241.1;8894.4;9506.9;8249.3;248.71*1000;3.91*0.01
02/02/2018;8893.2;9179.8;9201.4;7915.8;519.40*1000;-3.14*0.01
02/01/2018;9181.1;10266.2;10303.0;8789.2;358.40*1000;-10.56*0.01
01/31/2018;10265.4;10166.3;10397.7;9742.2;208.47*1000;0.98*0.01
01/30/2018;10166.0;11244.5;11277.2;9917.7;264.72*1000;-9.59*0.01
01/29/2018;11244.8;11794.9;11888.1;11119.0;137.42*1000;-4.67*0.01
01/28/2018;11795.1;11471.2;12112.7;11433.3;154.63*1000;2.86*0.01
01/27/2018;11467.5;11118.0;11621.7;10908.4;163.49*1000;3.14*0.01
01/26/2018;11118.1;11203.1;11655.3;10389.4;253.91*1000;-0.76*0.01
01/25/2018;11203.0;11439.9;11740.9;10983.8;181.81*1000;-2.18*0.01
01/24/2018;11452.3;10899.4;11549.5;10584.5;136.06*1000;5.04*0.01
01/23/2018;10903.2;10869.0;11438.0;10056.6;188.37*1000;0.35*0.01
01/22/2018;10864.8;11597.5;11970.9;10136.8;201.73*1000;-6.30*0.01
01/21/2018;11594.9;12857.1;12860.2;11164.5;206.96*1000;-9.83*0.01
01/20/2018;12858.9;11579.2;13082.2;11567.3;143.90*1000;11.04*0.01
01/19/2018;11580.2;11229.6;11973.2;10901.5;170.74*1000;2.98*0.01
01/18/2018;11245.4;11202.0;12004.7;10660.2;242.45*1000;0.47*0.01
01/17/2018;11192.3;11357.7;11769.6;9271.3;361.80*1000;-1.49*0.01
01/16/2018;11362.0;13704.4;13711.0;10050.7;317.10*1000;-17.05*0.01
01/15/2018;13697.5;13695.5;14396.6;13475.4;73.27*1000;0.02*0.01
01/14/2018;13695.2;14291.9;14446.1;13094.7;85.12*1000;-4.18*0.01
01/13/2018;14292.2;13896.0;14640.7;13888.2;61.14*1000;2.92*0.01
01/12/2018;13886.7;13529.2;14176.4;13410.0;82.37*1000;2.60*0.01
01/11/2018;13535.4;15046.7;15109.1;13048.3;167.81*1000;-10.02*0.01
01/10/2018;15043.0;14778.5;15045.4;13613.1;87.07*1000;1.79*0.01
01/09/2018;14778.5;14976.2;15324.6;14613.4;71.40*1000;-1.32*0.01
01/08/2018;14976.2;16228.3;16302.9;13902.3;142.45*1000;-7.71*0.01
01/07/2018;16228.2;17174.5;17184.8;15791.1;79.01*1000;-5.50*0.01
01/06/2018;17172.3;16954.8;17252.8;16286.6;83.93*1000;1.28*0.01
01/05/2018;16954.8;15180.1;17126.9;14832.4;141.96*1000;11.69*0.01
01/04/2018;15180.1;15156.5;15408.7;14244.7;110.97*1000;0.15*0.01
01/03/2018;15156.6;14754.1;15435.0;14579.7;106.54*1000;2.73*0.01
01/02/2018;14754.1;13444.9;15306.1;12934.2;137.73*1000;9.74*0.01
01/01/2018;13444.9;13850.5;13921.5;12877.7;78.43*1000;-2.93*0.01
12/31/2017;13850.4;12532.4;14241.8;12359.4;111.27*1000;10.52*0.01
12/30/2017;12531.5;14392.1;14461.5;11962.1;182.07*1000;-12.93*0.01
12/29/2017;14392.6;14398.5;15109.8;13951.1;118.88*1000;-0.04*0.01
12/28/2017;14398.7;15416.3;15505.5;13466.1;170.37*1000;-6.60*0.01
12/27/2017;15416.6;15757.0;16514.6;14534.7;138.71*1000;-2.16*0.01
12/26/2017;15756.6;13830.2;16094.7;13748.5;143.14*1000;13.90*0.01
12/25/2017;13833.5;13790.0;14467.4;13010.7;107.48*1000;0.32*0.01
12/24/2017;13790.0;14396.6;14413.7;12166.5;182.42*1000;-4.21*0.01
12/23/2017;14396.5;13665.0;15493.2;13356.1;170.17*1000;5.35*0.01
12/22/2017;13665.0;15632.1;15823.7;10875.7;466.98*1000;-12.58*0.01
12/21/2017;15632.1;16461.1;17301.8;14953.0;163.74*1000;-5.04*0.01
12/20/2017;16462.0;17521.7;17813.6;15642.7;227.68*1000;-6.06*0.01
12/19/2017;17523.7;18971.2;19022.0;16812.8;174.54*1000;-7.64*0.01
12/18/2017;18972.3;19065.7;19221.1;18114.4;139.25*1000;-0.49*0.01
12/17/2017;19065.7;19346.6;19870.6;18750.9;117.41*1000;-1.45*0.01
12/16/2017;19345.5;17594.1;19587.7;17318.5;112.17*1000;9.89*0.01
12/15/2017;17604.8;16467.9;17987.0;16442.2;153.65*1000;6.90*0.01
12/14/2017;16467.9;16286.8;16941.1;16023.6;107.92*1000;1.11*0.01
12/13/2017;16286.8;17083.9;17268.0;15669.9;155.41*1000;-4.67*0.01
12/12/2017;17083.9;16733.3;17560.7;16254.5;132.85*1000;2.10*0.01
12/11/2017;16732.5;15060.5;17399.2;15024.6;159.73*1000;11.11*0.01
12/10/2017;15059.6;14840.0;15783.2;13031.0;201.62*1000;1.46*0.01
12/09/2017;14843.4;16048.2;16313.2;13151.5;181.98*1000;-7.50*0.01
12/08/2017;16047.6;16868.0;17294.8;13906.1;286.76*1000;-4.76*0.01
12/07/2017;16850.3;13750.1;16879.3;13401.6;297.11*1000;22.55*0.01
12/06/2017;13749.6;11667.1;13843.2;11661.8;191.58*1000;17.85*0.01
12/05/2017;11667.1;11624.4;11901.9;11486.1;89.69*1000;0.37*0.01
12/04/2017;11623.9;11244.2;11624.6;10917.8;93.17*1000;3.36*0.01
12/03/2017;11246.2;10912.7;11851.1;10578.4;122.13*1000;3.06*0.01
12/02/2017;10912.7;10861.5;11175.2;10715.5;86.83*1000;0.47*0.01
12/01/2017;10861.5;9947.1;10942.8;9420.9;131.92*1000;9.20*0.01
11/30/2017;9946.8;9848.0;10689.1;9023.8;187.01*1000;1.11*0.01
11/29/2017;9837.9;9906.0;11417.8;8938.7;233.33*1000;-0.69*0.01
11/28/2017;9906.0;9732.6;9969.6;9638.2;87.76*1000;1.78*0.01
11/27/2017;9733.2;9318.4;9733.6;9316.8;106.90*1000;4.45*0.01
11/26/2017;9318.4;8754.6;9474.6;8746.6;85.89*1000;6.44*0.01
11/25/2017;8754.7;8203.5;8762.0;8153.7;84.67*1000;6.75*0.01
11/24/2017;8200.8;8013.4;8332.9;7900.2;73.00*1000;2.34*0.01
11/23/2017;8013.4;8234.5;8266.5;8012.4;68.01*1000;-2.69*0.01
11/22/2017;8234.5;8099.9;8304.4;8091.6;65.81*1000;1.66*0.01
11/21/2017;8100.0;8245.9;8368.4;7819.1;115.45*1000;-1.76*0.01
11/20/2017;8244.7;8042.6;8294.1;7947.3;75.70*1000;2.51*0.01
11/19/2017;8042.6;7781.0;8100.9;7675.4;68.62*1000;3.36*0.01
11/18/2017;7780.9;7700.0;7857.5;7458.9;74.38*1000;1.05*0.01
11/17/2017;7700.0;7853.7;8000.2;7534.7;117.35*1000;-1.96*0.01
11/16/2017;7853.7;7283.0;7964.6;7119.2;133.94*1000;7.83*0.01
